flight_id,flight_number,origin_airport_code,destination_code,origin_city,destination_city,departure_time,arrival_time,departure_delay,arrival_delay,distance,aircraft_type,passenger_count,ticket_price,fuel_cost,crew_cost,operational_cost,revenue,date,region
100144,UA301,JFK,LAX,New York,Los Angeles,20-11-2023 10:56,20-11-2023 16:47,15,0,7984,A321,194,263.8,4942.727666,7682.781021,34378.31221,51177.2,20-11-2023,North America
100145,SQ701,,BLR,Singapore,Bangalore,03-12-2023 04:26,03-12-2023 10:14,5,0,2955,A321,177,452.03,8410.073793,2830.391208,58054.61516,80009.31,03-12-2023,Asia
100146,DL401,ATL,ORD,Atlanta,Chicago,07-02-2023 23:54,08-02-2023 09:06,0,23,8752,A320,175,488.18,4280.504112,6578.700982,53888.2184,85431.5,07-02-2023,North America
100147,DL401,ATL,ORD,Atlanta,Chicago,24-11-2023 04:25,24-11-2023 14:10,17,0,3937,B777,117,681.73,9077.03819,7582.831563,50052.0346,79762.41,24-11-2023,North America
100148,QF601,SYD,SIN,Sydney,Singapore,08-02-2023 18:43,09-02-2023 02:28,27,13,1637,B737,208,361.77,3796.310069,3912.109253,53866.38295,75248.16,08-02-2023,Australia
100149,AI102,DEL,,Delhi,Dubai,02-09-2023 03:37,02-09-2023 07:06,26,,8040,B787,115,126.81,8648.883887,6553.046929,12763.44779,14583.15,02-09-2023,Asia
100150,SQ701,SIN,,Singapore,Bangalore,23-11-2023 15:52,23-11-2023 16:57,0,,2749,A350,,113.3,9521.807595,5653.280595,7531.010476,11330,23-11-2023,Asia
100151,QF601,SYD,SIN,Sydney,Singapore,22-03-2023 23:07,23-03-2023 05:02,24,18,7178,B787,140,310.81,8351.192869,4742.6817,26731.36223,43513.4,22-03-2023,Australia
100152,AI102,DEL,DXB,Delhi,Dubai,30-12-2023 23:08,31-12-2023 00:24,9,10,2652,B737,241,460.76,5433.911145,5688.857497,74685.56849,111043.16,30-12-2023,Asia
100153,UA301,JFK,LAX,New York,Los Angeles,31-10-2023 08:02,31-10-2023 12:13,35,0,6208,A320,250,567.75,9627.229424,5264.49176,107453.1268,141937.5,31-10-2023,North America
100154,AI101,DEL,,Delhi,London,12-10-2023 07:40,12-10-2023 16:41,20,,4455,B787,91,544.97,2129.937849,6731.120098,44350.95358,49592.27,12-10-2023,Asia
100155,LH501,FRA,DEL,Frankfurt,Delhi,25-06-2023 13:58,25-06-2023 16:44,5,27,1026,B737,228,614.63,6368.109962,6881.053193,98060.6964,140135.64,25-06-2023,Europe
100156,EK201,DXB,LHR,Dubai,London,05-12-2023 07:52,05-12-2023 17:02,26,22,7798,A320,241,227.59,4347.540569,2262.837654,35128.48045,54849.19,05-12-2023,Middle East
100157,UA301,JFK,LAX,New York,Los Angeles,31-01-2023 12:21,31-01-2023 18:44,36,8,9197,B777,159,460.77,4026.510122,6519.745513,65697.11782,73262.43,31-01-2023,North America
100158,UA301,JFK,LAX,New York,Los Angeles,28-07-2023 08:09,28-07-2023 15:14,23,2,2339,B737,92,706.06,5495.611065,4400.130648,45442.81334,64957.52,28-07-2023,North America
100159,SQ701,SIN,,Singapore,Bangalore,09-10-2023 13:06,09-10-2023 19:53,16,,8807,B737,127,447.34,8409.184699,6362.487946,42566.92456,56812.18,09-10-2023,Asia
100160,AI102,DEL,DXB,Delhi,Dubai,10-11-2023 13:24,10-11-2023 17:28,11,18,5672,B787,219,305.64,4365.119595,4675.494579,42221.31821,66935.16,10-11-2023,Asia
100161,QF601,SYD,SIN,Sydney,Singapore,02-05-2023 08:19,02-05-2023 16:53,0,45,6076,A350,169,412.99,9985.204782,,57095.65682,69795.31,02-05-2023,Australia
100162,AI101,DEL,LHR,Delhi,London,24-02-2023 15:26,24-02-2023 23:21,0,0,2921,A320,173,459.16,,,65531.17992,79434.68,24-02-2023,Asia
100163,SQ701,SIN,BLR,Singapore,Bangalore,26-01-2023 08:09,26-01-2023 11:18,33,22,6233,B777,97,265.2,9595.736895,2194.311944,20413.56836,25724.4,26-01-2023,Asia
100164,EK201,DXB,LHR,Dubai,London,24-11-2023 14:58,24-11-2023 22:17,22,19,2555,A350,175,410.76,4935.599589,3886.312648,44787.82658,71883,24-11-2023,Middle East
100165,DL401,ATL,ORD,Atlanta,Chicago,01-07-2023 18:16,01-07-2023 21:12,9,0,6640,A350,86,614.97,2942.087964,6649.786901,39650.39626,52887.42,01-07-2023,North America
100166,SQ701,SIN,BLR,Singapore,Bangalore,06-06-2023 05:53,06-06-2023 11:45,11,0,1513,B777,205,240.12,3381.250912,6280.219366,31539.11312,49224.6,06-06-2023,Asia
100167,AI102,DEL,DXB,Delhi,Dubai,21-08-2023 17:12,22-08-2023 00:07,29,5,5214,A321,96,,7694.472832,7563.94674,31991.78037,46560,21-08-2023,Asia
100168,EK201,,LHR,Dubai,London,21-09-2023 05:32,21-09-2023 15:12,0,2,2575,A321,137,184.95,8322.984486,2157.704161,16730.63124,25338.15,21-09-2023,Middle East
100169,LH501,FRA,DEL,Frankfurt,Delhi,07-12-2023 08:30,07-12-2023 11:42,18,0,6823,B787,236,718.97,7750.957279,5154.173929,105152.9328,169676.92,07-12-2023,Europe
100170,QF601,SYD,SIN,Sydney,Singapore,23-02-2023 16:53,23-02-2023 20:01,0,12,8776,B737,161,549.64,3026.676886,6974.322369,65040.97232,88492.04,23-02-2023,Australia
100171,EK201,,LHR,Dubai,London,04-04-2023 23:00,05-04-2023 07:23,,0,2334,A350,208,737.5,3224.123734,2987.942479,94590.09936,153400,04-04-2023,Middle East
100172,LH501,FRA,DEL,Frankfurt,Delhi,14-06-2023 04:22,14-06-2023 11:16,0,12,4405,A321,212,726.45,7080.456731,5305.048493,131488.4552,154007.4,14-06-2023,Europe
100173,EK201,DXB,LHR,Dubai,London,09-08-2023 12:14,09-08-2023 14:49,0,0,9813,A321,208,548.69,3369.604984,5746.875125,88739.00105,114127.52,09-08-2023,Middle East
100174,LH501,FRA,DEL,Frankfurt,Delhi,30-01-2023 23:55,31-01-2023 01:24,0,4,9749,B737,100,131.82,7209.03982,6601.754005,10445.89294,13182,30-01-2023,Europe
100175,QF601,SYD,SIN,Sydney,Singapore,23-01-2023 01:17,23-01-2023 10:46,16,34,5249,B777,240,481.9,3959.023285,6844.095887,91665.72884,115656,23-01-2023,Australia
100176,QF601,SYD,SIN,Sydney,Singapore,05-08-2023 14:02,05-08-2023 22:46,27,5,7109,B777,98,582.03,5715.537262,4041.15541,36928.38634,57038.94,05-08-2023,Australia
100177,EK201,DXB,LHR,Dubai,London,16-08-2023 14:46,16-08-2023 21:12,9,0,6370,A350,168,782.76,6493.209726,3914.695318,84061.07704,131503.68,16-08-2023,Middle East
100178,SQ701,SIN,BLR,Singapore,Bangalore,31-03-2023 05:13,31-03-2023 10:46,9,2,5054,B777,195,273.54,8913.310803,4508.80846,33553.36878,53340.3,31-03-2023,Asia
100179,EK201,DXB,LHR,Dubai,London,27-08-2023 10:21,27-08-2023 16:41,16,0,8733,B777,128,634.18,5990.077667,,60839.04159,81175.04,27-08-2023,Middle East
100180,AI101,DEL,LHR,Delhi,London,07-03-2023 13:43,07-03-2023 21:25,20,35,9857,B737,209,420.06,2389.265063,3688.13803,59015.77764,87792.54,07-03-2023,Asia
100181,SQ701,SIN,BLR,Singapore,Bangalore,28-07-2023 01:48,28-07-2023 02:56,7,15,6292,B777,107,401.65,4927.49882,4403.489726,37163.40085,42976.55,28-07-2023,Asia
100182,UA301,JFK,LAX,New York,Los Angeles,21-09-2023 23:33,22-09-2023 05:28,23,0,9308,B737,98,370.44,8602.490544,5739.449472,26686.65274,36303.12,21-09-2023,North America
100183,AI102,DEL,DXB,Delhi,Dubai,04-04-2023 16:33,04-04-2023 19:12,14,,9439,B737,180,361.24,8039.721378,3194.347289,58263.1475,65023.2,04-04-2023,Asia
100184,QF601,SYD,SIN,Sydney,Singapore,31-12-2023 03:29,31-12-2023 05:10,11,,8061,A350,91,127.24,5655.908474,5637.563134,9426.073744,11578.84,31-12-2023,Australia
100185,EK201,DXB,LHR,Dubai,London,27-08-2023 19:37,28-08-2023 02:03,10,16,5202,A350,121,375.07,4690.987617,6969.736316,35623.76141,45383.47,27-08-2023,Middle East
100186,SQ701,SIN,BLR,Singapore,Bangalore,07-08-2023 07:13,07-08-2023 16:19,39,25,7124,A350,84,357.85,4461.42267,,24111.90476,30059.4,07-08-2023,Asia
100187,AI101,DEL,LHR,Delhi,London,12-12-2023 14:03,12-12-2023 19:34,53,0,9763,A321,247,648.03,7771.200898,5501.139662,133308.5881,160063.41,12-12-2023,Asia
100188,EK201,DXB,LHR,Dubai,London,04-10-2023 20:18,04-10-2023 23:49,27,11,2100,A321,142,122.1,2151.49894,3882.154901,15334.97127,17338.2,04-10-2023,Middle East
100189,EK201,DXB,LHR,Dubai,London,28-10-2023 17:00,28-10-2023 21:28,53,0,8026,B787,185,451.27,7819.216792,6234.651393,65405.73458,83484.95,28-10-2023,Middle East
100190,UA301,JFK,LAX,New York,Los Angeles,25-08-2023 16:39,26-08-2023 01:48,0,0,7831,A350,214,363.78,4738.616141,4125.721932,69052.4317,77848.92,25-08-2023,North America
100191,DL401,ATL,ORD,Atlanta,Chicago,19-12-2023 13:39,19-12-2023 17:55,0,0,5176,B737,143,295.3,7639.207495,6141.439469,29118.23782,42227.9,19-12-2023,North America
100192,SQ701,SIN,BLR,Singapore,Bangalore,19-08-2023 20:41,20-08-2023 05:52,0,10,4780,B737,169,492.34,2974.992846,6059.733475,73249.562,83205.46,19-08-2023,Asia
100193,QF601,SYD,SIN,Sydney,Singapore,15-10-2023 06:57,15-10-2023 13:50,16,41,1594,B737,117,303.32,9392.077055,5935.832303,24355.32964,35488.44,15-10-2023,Australia
100194,SQ701,SIN,BLR,Singapore,Bangalore,05-06-2023 19:41,06-06-2023 00:07,29,0,4750,A321,217,289.79,,6445.34586,48333.31285,62884.43,05-06-2023,Asia
100195,UA301,JFK,,New York,Los Angeles,26-06-2023 13:15,26-06-2023 15:06,0,,1941,B777,215,257.97,4642.348988,4834.423442,37152.31265,55463.55,26-06-2023,North America
100196,EK201,DXB,,Dubai,London,04-01-2023 18:33,04-01-2023 22:14,0,,8093,B777,184,557.02,7204.309535,6535.466356,88572.71921,102491.68,04-01-2023,Middle East
100197,DL401,ATL,ORD,Atlanta,Chicago,22-08-2023 20:48,23-08-2023 02:40,33,0,9706,A321,245,141.41,6281.218215,6338.706069,28777.117,34645.45,22-08-2023,North America
100198,AI101,DEL,LHR,Delhi,London,08-05-2023 11:28,08-05-2023 19:35,0,32,6804,B777,125,753.75,3490.493055,6494.019209,57558.41855,94218.75,08-05-2023,Asia
100199,DL401,ATL,ORD,Atlanta,Chicago,28-01-2023 06:46,28-01-2023 07:55,7,30,5789,B737,156,497.57,5634.792625,5847.874457,49071.1855,77620.92,28-01-2023,North America
100200,SQ701,SIN,,Singapore,Bangalore,08-04-2023 17:18,09-04-2023 02:54,0,,5717,A321,199,290.99,7848.95387,5889.712032,48795.004,57907.01,08-04-2023,Asia
100201,EK201,DXB,LHR,Dubai,London,11-01-2023 06:08,11-01-2023 12:53,10,8,3175,A350,155,497.45,8849.172034,7382.256571,63779.87914,77104.75,11-01-2023,Middle East
100202,QF601,SYD,SIN,Sydney,Singapore,27-08-2023 18:56,27-08-2023 21:24,0,19,2603,B777,182,568.48,4588.813361,3488.282502,67813.44118,103463.36,27-08-2023,Australia
100203,DL401,ATL,ORD,Atlanta,Chicago,07-10-2023 07:26,07-10-2023 12:27,0,5,5247,A350,194,627.63,7783.060227,2068.614405,107905.179,121760.22,07-10-2023,North America
100204,LH501,FRA,DEL,Frankfurt,Delhi,22-06-2023 01:41,22-06-2023 03:44,12,17,6942,B787,250,182.76,6020.16377,7370.710219,31619.39453,45690,22-06-2023,Europe
100205,DL401,,ORD,Atlanta,Chicago,27-03-2023 11:59,27-03-2023 18:01,,0,2488,B777,174,530.24,3225.484518,6486.409023,61422.21312,92261.76,27-03-2023,North America
100206,LH501,FRA,DEL,Frankfurt,Delhi,30-10-2023 19:25,31-10-2023 04:27,0,30,4354,B787,217,661.4,,7238.810351,121662.4059,143523.8,30-10-2023,Europe
100207,AI102,DEL,DXB,Delhi,Dubai,22-11-2023 07:29,22-11-2023 17:29,16,0,1311,A350,172,154.67,9223.105282,3212.940674,20464.55878,26603.24,22-11-2023,Asia
100208,EK201,,LHR,Dubai,London,30-04-2023 19:29,01-05-2023 02:04,,10,9854,B777,213,409.29,,5062.252124,70099.45262,87178.77,30-04-2023,Middle East
100209,AI101,DEL,LHR,Delhi,London,27-11-2023 04:18,27-11-2023 07:33,33,9,9455,B777,211,390.8,7382.141698,3849.017384,63425.11189,82458.8,27-11-2023,Asia
100210,AI101,DEL,LHR,Delhi,London,16-10-2023 07:42,16-10-2023 13:02,51,39,1042,B777,80,622.06,4756.230932,2382.559473,38492.74333,49764.8,16-10-2023,Asia
100211,AI101,DEL,LHR,Delhi,London,20-02-2023 06:11,20-02-2023 15:14,5,25,2518,B787,88,300.96,9826.666279,5875.284909,17320.70156,26484.48,20-02-2023,Asia
100212,QF601,SYD,SIN,Sydney,Singapore,30-09-2023 16:10,30-09-2023 23:41,22,32,6454,A320,194,708.73,7461.842833,5970.755229,119898.588,137493.62,30-09-2023,Australia
100213,EK201,DXB,LHR,Dubai,London,11-09-2023 05:43,11-09-2023 08:44,0,20,2386,B787,125,794.99,9829.795016,7008.92967,71342.16306,99373.75,11-09-2023,Middle East
100214,AI101,DEL,LHR,Delhi,London,06-08-2023 06:16,06-08-2023 15:10,31,0,4062,A321,219,396.89,5685.002228,2930.728239,62041.23516,86918.91,06-08-2023,Asia
100215,UA301,JFK,LAX,New York,Los Angeles,24-03-2023 04:06,24-03-2023 05:38,0,0,556,A321,249,393.47,3648.652975,2605.380279,81300.42162,97974.03,24-03-2023,North America
100216,AI101,DEL,LHR,Delhi,London,22-11-2023 02:07,22-11-2023 03:56,4,20,4139,A350,142,618.38,3738.153681,7182.381456,63282.84731,87809.96,22-11-2023,Asia
100217,AI101,DEL,LHR,Delhi,London,13-04-2023 01:02,13-04-2023 10:37,40,9,9738,B737,154,263.91,6619.798517,6635.229275,35558.58495,40642.14,13-04-2023,Asia
100218,LH501,FRA,DEL,Frankfurt,Delhi,22-06-2023 12:11,22-06-2023 18:20,42,0,7075,B737,116,789.99,4201.231364,5340.308709,69313.35659,91638.84,22-06-2023,Europe
100219,EK201,DXB,LHR,Dubai,London,08-11-2023 01:52,08-11-2023 11:19,0,7,6544,A350,92,780.6,4549.875659,,63375.1849,71815.2,08-11-2023,Middle East
100220,EK201,DXB,LHR,Dubai,London,07-08-2023 08:55,07-08-2023 16:20,17,7,3992,B737,127,628.09,8860.329909,2866.110495,59191.87181,79767.43,07-08-2023,Middle East
100221,SQ701,SIN,BLR,Singapore,Bangalore,11-02-2023 23:03,12-02-2023 07:05,0,6,4278,B737,186,490.1,3626.693864,5880.235109,58362.27224,91158.6,11-02-2023,Asia
100222,SQ701,SIN,BLR,Singapore,Bangalore,28-09-2023 05:02,28-09-2023 07:36,0,20,4698,B777,217,607.21,7389.375365,5617.53227,86588.36056,131764.57,28-09-2023,Asia
100223,AI102,DEL,DXB,Delhi,Dubai,18-05-2023 00:23,18-05-2023 05:05,17,0,5267,A320,202,246.22,3694.462176,3140.142186,43375.63914,49736.44,18-05-2023,Asia
100224,AI102,DEL,DXB,Delhi,Dubai,15-12-2023 17:44,15-12-2023 22:52,0,0,4221,A350,234,592.64,4572.920071,3698.355185,99707.86968,138677.76,15-12-2023,Asia
100225,SQ701,SIN,BLR,Singapore,Bangalore,19-09-2023 14:30,19-09-2023 20:45,8,25,7935,A320,146,351.75,8422.532975,6334.481439,44414.47477,51355.5,19-09-2023,Asia
100226,LH501,FRA,DEL,Frankfurt,Delhi,28-05-2023 21:54,29-05-2023 05:13,0,17,3925,B787,160,389.75,3167.381705,3564.644659,47939.7126,62360,28-05-2023,Europe
100227,QF601,SYD,SIN,Sydney,Singapore,03-08-2023 22:51,04-08-2023 02:27,0,0,4326,B777,130,330.91,6405.14026,7660.78727,30712.99841,43018.3,03-08-2023,Australia
100228,LH501,FRA,DEL,Frankfurt,Delhi,07-07-2023 09:06,07-07-2023 18:26,7,0,6070,A321,244,617.72,3119.668229,5279.277972,111271.5607,150723.68,07-07-2023,Europe
100229,EK201,DXB,LHR,Dubai,London,12-02-2023 18:25,13-02-2023 04:21,0,0,1094,A320,88,687.35,5299.137779,7055.268301,37640.88262,60486.8,12-02-2023,Middle East
100230,UA301,JFK,LAX,New York,Los Angeles,19-02-2023 11:49,19-02-2023 15:23,49,8,1290,A350,82,253.1,7101.828734,7603.422327,15291.7547,20754.2,19-02-2023,North America
100231,SQ701,SIN,BLR,Singapore,Bangalore,22-12-2023 05:52,22-12-2023 07:08,0,11,574,A350,81,472.55,7777.541773,5214.428618,27689.31569,38276.55,22-12-2023,Asia
100232,DL401,ATL,ORD,Atlanta,Chicago,13-01-2023 11:35,13-01-2023 21:09,7,4,2053,A320,190,664.32,6195.08321,3445.812994,110182.1766,126220.8,13-01-2023,North America
100233,DL401,ATL,ORD,Atlanta,Chicago,16-09-2023 02:18,16-09-2023 07:51,22,21,7820,A350,181,155.31,3945.663154,6183.417897,24956.74374,28111.11,16-09-2023,North America
100234,DL401,ATL,ORD,Atlanta,Chicago,28-02-2023 16:52,28-02-2023 18:24,0,0,8098,A320,103,383.69,7093.984604,6217.0709,28183.77232,39520.07,28-02-2023,North America
100235,AI102,DEL,DXB,Delhi,Dubai,30-12-2023 23:39,31-12-2023 08:03,4,0,1862,A350,245,649.06,9353.217724,3378.598983,122406.5254,159019.7,30-12-2023,Asia
100236,SQ701,SIN,BLR,Singapore,Bangalore,17-07-2023 09:43,17-07-2023 11:30,0,32,9197,A350,99,579.1,7264.873924,3076.127019,39220.75116,57330.9,17-07-2023,Asia
100237,LH501,,DEL,Frankfurt,Delhi,12-01-2023 09:38,12-01-2023 14:10,,3,6825,A320,230,200.93,4394.215117,5383.749198,39106.53596,46213.9,12-01-2023,Europe
100238,QF601,SYD,SIN,Sydney,Singapore,30-08-2023 13:23,30-08-2023 20:56,21,13,1584,A350,115,653.35,7963.65249,4075.156989,60618.60595,75135.25,30-08-2023,Australia
100239,AI102,DEL,,Delhi,Dubai,15-11-2023 06:40,15-11-2023 11:37,71,,6799,B737,99,338.41,2237.005272,3639.962172,27830.65833,33502.59,15-11-2023,Asia
100240,SQ701,SIN,BLR,Singapore,Bangalore,24-12-2023 05:55,24-12-2023 10:48,7,0,3343,B787,171,487.13,6687.00097,4280.436281,59361.37191,83299.23,24-12-2023,Asia
100241,DL401,ATL,ORD,Atlanta,Chicago,29-06-2023 11:01,29-06-2023 13:16,0,11,2827,B787,101,287.58,5116.975803,4164.201369,20738.54406,29045.58,29-06-2023,North America
100242,AI102,DEL,DXB,Delhi,Dubai,04-01-2023 18:47,05-01-2023 01:02,0,0,2470,A320,193,351.94,3499.134268,4693.062062,46251.77076,67924.42,04-01-2023,Asia
100243,QF601,SYD,SIN,Sydney,Singapore,17-03-2023 05:10,17-03-2023 06:36,0,0,5615,B777,102,,2098.724919,4482.860419,22271.97028,35469.48,17-03-2023,Australia
100244,AI102,,DXB,Delhi,Dubai,26-06-2023 18:13,27-06-2023 04:06,,23,4705,B737,123,579.72,4147.254377,2875.608924,46409.26106,71305.56,26-06-2023,Asia
100245,EK201,DXB,LHR,Dubai,London,13-11-2023 12:31,13-11-2023 18:13,9,34,6216,B737,187,,9553.778365,6325.396715,48366.81697,57938.21,13-11-2023,Middle East
100246,SQ701,SIN,BLR,Singapore,Bangalore,23-05-2023 09:27,23-05-2023 18:15,11,0,6783,B737,107,194.84,8732.907094,,12551.05359,20847.88,23-05-2023,Asia
100247,LH501,FRA,DEL,Frankfurt,Delhi,17-11-2023 13:27,17-11-2023 20:09,40,17,2530,B737,190,670.83,4565.321243,7683.673532,109339.9117,127457.7,17-11-2023,Europe
100248,UA301,JFK,LAX,New York,Los Angeles,15-12-2023 19:18,16-12-2023 01:39,0,4,5075,B787,125,775.2,7559.662141,4946.043877,86300.8422,96900,15-12-2023,North America
100249,UA301,JFK,LAX,New York,Los Angeles,26-08-2023 07:16,26-08-2023 14:41,0,0,2165,A350,151,671.55,3598.40039,7983.589554,72795.99406,101404.05,26-08-2023,North America
100250,EK201,DXB,LHR,Dubai,London,20-01-2023 14:23,20-01-2023 23:15,28,42,1433,B777,133,406.92,7383.821219,2835.074736,37202.30096,54120.36,20-01-2023,Middle East
100251,DL401,ATL,ORD,Atlanta,Chicago,26-06-2023 05:37,26-06-2023 10:55,0,18,6476,A320,248,207.9,5592.533767,5587.603129,37480.36166,51559.2,26-06-2023,North America
100252,QF601,SYD,SIN,Sydney,Singapore,01-11-2023 14:20,01-11-2023 15:57,0,0,1692,A320,172,,8151.632383,5945.609867,85782.99968,101676.08,01-11-2023,Australia
100253,LH501,FRA,DEL,Frankfurt,Delhi,02-05-2023 02:58,02-05-2023 04:43,0,0,6847,B737,224,788.53,9725.734222,4582.733263,141877.1366,176630.72,02-05-2023,Europe
100254,AI101,DEL,LHR,Delhi,London,13-03-2023 19:16,14-03-2023 00:40,10,0,9811,B787,136,457.47,6601.883186,4674.671309,47012.79611,62215.92,13-03-2023,Asia
100255,QF601,SYD,SIN,Sydney,Singapore,04-12-2023 04:36,04-12-2023 14:08,15,7,2012,B737,118,341.48,5327.803428,7770.367194,24473.70698,40294.64,04-12-2023,Australia
100256,AI102,DEL,DXB,Delhi,Dubai,14-04-2023 03:57,14-04-2023 10:53,5,0,8837,B777,159,,4786.402373,2585.738187,45175.21227,54083.85,14-04-2023,Asia
100257,SQ701,SIN,,Singapore,Bangalore,21-08-2023 05:20,21-08-2023 07:28,0,,670,B737,156,131.28,7183.759338,6062.835997,16654.76588,20479.68,21-08-2023,Asia
100258,EK201,DXB,LHR,Dubai,London,27-06-2023 14:41,28-06-2023 00:29,20,0,7285,B777,124,486.34,3854.844379,4430.284618,42171.91054,60306.16,27-06-2023,Middle East
100259,EK201,DXB,LHR,Dubai,London,16-05-2023 17:20,17-05-2023 01:42,11,21,3532,B777,181,120.43,6737.625267,4333.014682,17094.55759,21797.83,16-05-2023,Middle East
100260,UA301,JFK,LAX,New York,Los Angeles,30-05-2023 20:20,31-05-2023 02:05,0,17,9096,A321,96,504.14,4926.344235,3182.445651,40646.6242,48397.44,30-05-2023,North America
100261,AI102,DEL,DXB,Delhi,Dubai,11-07-2023 00:57,11-07-2023 10:18,0,18,6667,A350,215,776.14,5140.352046,2685.39244,115811.3926,166870.1,11-07-2023,Asia
100262,LH501,FRA,DEL,Frankfurt,Delhi,30-11-2023 09:41,30-11-2023 13:37,0,0,2494,B737,156,743.08,2942.893221,3832.280015,90076.06804,115920.48,30-11-2023,Europe
100263,EK201,DXB,LHR,Dubai,London,29-09-2023 19:59,29-09-2023 23:23,0,8,9717,B777,210,371.92,5384.310257,4920.021294,60836.74947,78103.2,29-09-2023,Middle East
100264,EK201,DXB,LHR,Dubai,London,02-05-2023 12:11,02-05-2023 21:32,15,0,7689,A350,153,198.21,,4154.235033,21057.67633,30326.13,02-05-2023,Middle East
100265,AI101,DEL,LHR,Delhi,London,19-12-2023 21:09,20-12-2023 00:28,22,0,8581,B787,129,670.65,5959.758783,6108.180023,76923.67958,86513.85,19-12-2023,Asia
100266,QF601,SYD,SIN,Sydney,Singapore,20-11-2023 04:52,20-11-2023 14:12,8,0,3913,B737,122,157.87,2261.560695,3349.0605,11734.39845,19260.14,20-11-2023,Australia
100267,DL401,ATL,ORD,Atlanta,Chicago,03-05-2023 11:39,03-05-2023 20:27,0,8,9306,A350,224,619.76,2905.687962,2685.239908,115194.6636,138826.24,03-05-2023,North America
100268,LH501,FRA,DEL,Frankfurt,Delhi,31-01-2023 07:11,31-01-2023 15:42,0,1,4355,B737,219,252.98,8998.47877,2193.382373,40307.97707,55402.62,31-01-2023,Europe
100269,DL401,ATL,ORD,Atlanta,Chicago,11-09-2023 19:49,11-09-2023 22:18,30,0,4182,A321,192,705.7,8485.621735,5527.543382,86068.18477,135494.4,11-09-2023,North America
100270,LH501,FRA,DEL,Frankfurt,Delhi,08-11-2023 18:45,08-11-2023 22:34,26,0,3690,A320,237,197.46,6560.594758,5193.684784,30979.62924,46798.02,08-11-2023,Europe
100271,EK201,DXB,LHR,Dubai,London,24-08-2023 16:15,24-08-2023 22:14,20,33,8728,B787,,500.91,8521.447247,2813.533439,68324.50337,77140.14,24-08-2023,Middle East
100272,QF601,SYD,SIN,Sydney,Singapore,13-02-2023 04:05,13-02-2023 09:48,0,0,4390,A321,247,188.82,7691.158791,6970.890816,40100.91916,46638.54,13-02-2023,Australia
100273,QF601,SYD,SIN,Sydney,Singapore,23-12-2023 09:54,23-12-2023 13:19,21,4,6446,B777,227,542.68,2604.130187,6767.591784,97114.78553,123188.36,23-12-2023,Australia
100274,AI102,DEL,DXB,Delhi,Dubai,21-10-2023 08:19,21-10-2023 18:06,17,0,7749,B777,151,586.29,4618.314241,2014.838511,76418.49041,88529.79,21-10-2023,Asia
100275,AI102,DEL,DXB,Delhi,Dubai,30-11-2023 19:58,01-12-2023 03:04,11,5,7339,A321,96,656.97,5957.71958,3937.190898,45366.54895,63069.12,30-11-2023,Asia
100276,DL401,ATL,ORD,Atlanta,Chicago,03-09-2023 22:41,04-09-2023 01:54,33,12,1093,A320,224,696.7,2796.597935,6703.338571,130543.4696,156060.8,03-09-2023,North America
100277,SQ701,SIN,BLR,Singapore,Bangalore,12-01-2023 20:32,12-01-2023 23:39,16,0,7309,A321,120,408.9,9965.55255,7456.443286,29450.74998,49068,12-01-2023,Asia
100278,DL401,ATL,ORD,Atlanta,Chicago,26-04-2023 18:19,26-04-2023 23:59,0,0,6392,B787,103,558.21,9230.402151,2993.150475,38816.26479,57495.63,26-04-2023,North America
100279,QF601,SYD,SIN,Sydney,Singapore,11-08-2023 11:09,11-08-2023 16:08,17,0,317,A321,,558.84,5814.453666,2796.198752,85669.99253,105620.76,11-08-2023,Australia
100280,UA301,JFK,LAX,New York,Los Angeles,21-11-2023 02:06,21-11-2023 03:15,15,45,7219,B787,82,586.92,3057.401209,2424.969832,40674.0737,48127.44,21-11-2023,North America
100281,QF601,SYD,SIN,Sydney,Singapore,07-03-2023 01:10,07-03-2023 03:54,27,2,2546,B777,106,319.35,8187.683869,,29257.39397,33851.1,07-03-2023,Australia
