flight_id,airline,flight_number,origin_airport,destination_airport,origin_city,destination_city,departure_time,arrival_time,departure_delay,arrival_delay,distance,aircraft_type,passenger_count,ticket_price,fuel_cost,crew_cost,operational_cost,date,region
100136,Lufthansa,LU2354,CDG,ATL,Paris,Atlanta,10/1/2023 0:04,10/1/2023 4:53,33,8,761,Airbus A320,161,1122.53,3179.73,5899.76,21576.06,10/1/2023,Europe
100137,Qatar Airways,QA2549,JFK,CDG,New York,Paris,8/28/2024 4:42,8/28/2024 8:04,0,16,11859,Airbus A350,200,582.43,29772.05,2475.35,38318.49,8/28/2024,North America
100138,Lufthansa,LU1129,DEL,SIN,Delhi,Singapore,7/19/2024 4:35,7/19/2024 10:30,13,0,4193,Airbus A320,157,216.47,12482.05,5833.71,28789.49,7/19/2024,Asia
100139,Delta Air Lines,DE6925,LAX,DEL,Los Angeles,Delhi,1/11/2024 6:50,1/11/2024 17:38,11,1,4263,Airbus A350,263,240.81,14317.19,5688.86,25892.82,1/11/2024,North America
100140,American Airlines,AM7802,ORD,SYD,Chicago,Sydney,9/20/2023 14:00,9/20/2023 16:09,12,19,8918,Boeing 777,219,648.21,39922.88,5324.91,52933.23,9/20/2023,North America
100141,Lufthansa,LU9633,JFK,SYD,New York,Sydney,7/4/2023 16:51,7/5/2023 6:36,41,0,566,Boeing 737,171,963.14,1805.32,6397.65,18742.05,7/4/2023,North America
100142,United Airlines,UN7940,SYD,CDG,Sydney,Paris,9/14/2023 12:52,9/14/2023 23:11,52,0,5846,Airbus A320,288,799.93,24323.85,6108.1,45201.78,9/14/2023,Australia
100143,United Airlines,UN5180,SIN,ORD,Singapore,Chicago,6/5/2024 9:47,6/6/2024 0:01,6,18,7798,Airbus A320,89,408.66,20178.2,3196.82,26877.89,6/5/2024,Asia
100144,Qatar Airways,QA4576,DEL,DXB,Delhi,Dubai,1/27/2023 15:59,1/28/2023 5:50,15,0,10898,Boeing 737,128,400.44,46036.17,2286.82,59191.77,1/27/2023,Asia
100145,Lufthansa,LU8607,LAX,DXB,Los Angeles,Dubai,6/25/2024 6:14,6/25/2024 14:44,5,0,6634,Boeing 737 MAX,166,1170.57,23168.62,4985.14,42245.49,6/25/2024,North America
100146,Lufthansa,LU7405,LHR,LAX,London,Los Angeles,11/10/2023 13:24,11/11/2023 0:40,0,23,3256,Airbus A320,219,409.02,8808.12,3967.52,19323.32,11/10/2023,Europe
100147,United Airlines,UN1039,BLR,DXB,Bangalore,Dubai,11/20/2023 5:51,11/20/2023 12:50,17,0,7625,Airbus A350,90,894.03,32964.51,5689.11,46872.91,11/20/2023,Asia
100148,Lufthansa,LU670,LAX,SYD,Los Angeles,Sydney,1/9/2024 14:49,1/10/2024 5:29,27,13,11431,Boeing 737,120,1147.12,31841.72,5645.44,49862.9,1/9/2024,North America
100149,Southwest Airlines,SO6177,ORD,LAX,Chicago,Los Angeles,4/14/2024 19:02,4/15/2024 2:17,26,19,6233,Boeing 787,178,1143.4,15986.22,2920.63,27305.92,4/14/2024,North America
100150,American Airlines,AM3148,CDG,DEL,Paris,Delhi,4/11/2023 6:23,4/11/2023 16:25,0,0,6312,Boeing 777,181,432.11,19298.18,7763.12,30372.26,4/11/2023,Europe
100151,Lufthansa,LU8147,DOH,BLR,Doha,Bangalore,3/27/2023 18:01,3/27/2023 23:29,24,18,4564,Boeing 777,260,579.83,20504.82,3713.46,38216.03,3/27/2023,Middle East
100152,United Airlines,UN5336,ATL,LAX,Atlanta,Los Angeles,2/23/2023 22:09,2/24/2023 6:51,9,10,3128,Boeing 787,262,578.52,8369.22,6091.58,27607.05,2/23/2023,North America
100153,American Airlines,AM6022,SIN,CDG,Singapore,Paris,1/30/2024 19:07,1/31/2024 1:04,35,0,5214,Boeing 777,297,256.41,20434.33,6201.32,31724.74,1/30/2024,Asia
100154,American Airlines,AM9138,DEL,ATL,Delhi,Atlanta,7/30/2024 18:21,7/30/2024 21:43,20,4,4178,Airbus A321,282,633.3,13460.65,5433.66,27503.18,7/30/2024,Asia
100155,American Airlines,AM5294,ORD,SIN,Chicago,Singapore,8/14/2023 5:14,8/14/2023 13:01,5,27,8142,Airbus A320,214,540.09,27022.22,5449.4,36975.54,8/14/2023,North America
100156,Qatar Airways,QA2214,SIN,LAX,Singapore,Los Angeles,5/10/2024 5:45,5/10/2024 15:34,26,22,5944,Boeing 737 MAX,112,1063.32,24135.77,5838.76,35158.09,5/10/2024,Asia
100157,Delta Air Lines,DE8601,DXB,BLR,Dubai,Bangalore,4/1/2023 9:52,4/1/2023 19:42,36,8,2807,Boeing 787,157,264.42,8828.92,6255.99,22237.19,4/1/2023,Middle East
100158,IndiGo,IN9796,LHR,LAX,London,Los Angeles,4/7/2024 10:25,4/7/2024 20:49,23,2,4796,Airbus A321,112,780.03,17883.6,2560.57,31136.02,4/7/2024,Europe
100159,United Airlines,UN844,BLR,ORD,Bangalore,Chicago,3/30/2024 17:33,3/31/2024 6:50,16,5,10214,Airbus A350,166,1023.63,37048.59,6951.42,47340.49,3/30/2024,Asia
100160,IndiGo,IN5049,SIN,BLR,Singapore,Bangalore,6/3/2023 12:08,6/4/2023 2:13,11,18,9673,Airbus A350,186,772.28,24768.41,7333.98,41649.32,6/3/2023,Asia
100161,Lufthansa,LU2453,DOH,ATL,Doha,Atlanta,11/27/2023 6:15,11/27/2023 8:29,0,45,11582,Boeing 737,95,257.05,38582.46,4786.65,50451.42,11/27/2023,Middle East
100162,Emirates,EM4161,CDG,DXB,Paris,Dubai,4/6/2023 5:18,4/6/2023 19:16,0,0,6370,Boeing 737 MAX,211,709.05,19990.54,4798.84,30999.04,4/6/2023,Europe
100163,Delta Air Lines,DE9564,ORD,LAX,Chicago,Los Angeles,11/19/2024 9:47,11/19/2024 17:20,33,22,10382,Boeing 737,187,358.06,43922.24,2958.2,53809.67,11/19/2024,North America
100164,Southwest Airlines,SO8381,SYD,CDG,Sydney,Paris,4/27/2023 0:42,4/27/2023 10:12,22,19,8733,Boeing 787,199,638.61,27221.47,2139.06,43703.32,4/27/2023,Australia
100165,Southwest Airlines,SO8893,DOH,ATL,Doha,Atlanta,9/14/2023 23:17,9/15/2023 1:06,9,0,1128,Boeing 777,152,634.28,4810.56,5925.56,19383.16,9/14/2023,Middle East
100166,Lufthansa,LU6039,JFK,ORD,New York,Chicago,10/4/2024 14:01,10/4/2024 19:31,11,0,6292,Airbus A321,275,531.64,16299.33,2306.95,28348.08,10/4/2024,North America
100167,American Airlines,AM1684,DEL,LHR,Delhi,London,1/3/2024 4:30,1/3/2024 13:11,29,5,9308,Boeing 737 MAX,151,1004.35,34872.27,5666.26,45082.49,1/3/2024,Asia
100168,Emirates,EM5556,DXB,CDG,Dubai,Paris,11/14/2024 17:18,11/15/2024 0:32,0,2,2663,Boeing 777,130,754.76,8795.29,2241.53,14503.79,11/14/2024,Middle East
100169,Qatar Airways,QA5002,DOH,BLR,Doha,Bangalore,3/17/2024 11:10,3/17/2024 20:57,18,0,2590,Airbus A321,163,1123.13,8124.99,4357.73,22880.73,3/17/2024,Middle East
100170,Qatar Airways,QA5140,BLR,CDG,Bangalore,Paris,2/14/2024 21:48,2/15/2024 3:54,0,12,8080,Airbus A350,288,98.63,25552.83,2657.63,36208.94,2/14/2024,Asia
100171,Delta Air Lines,DE7971,SYD,SIN,Sydney,Singapore,12/12/2023 14:03,12/12/2023 19:34,14,0,11041,Boeing 777,280,1168.7,40376.37,3365.26,47357.89,12/12/2023,Australia
100172,Lufthansa,LU6961,ORD,BLR,Chicago,Bangalore,8/21/2024 7:34,8/21/2024 20:11,0,12,4268,Airbus A321,88,721.28,16649.65,3144.71,28086.82,8/21/2024,North America
100173,Southwest Airlines,SO3497,ORD,DOH,Chicago,Doha,1/1/2024 9:55,1/2/2024 0:08,0,0,10318,Boeing 737 MAX,200,1057.56,40979.74,2373.69,48010.42,1/1/2024,North America
100174,Qatar Airways,QA4431,DEL,CDG,Delhi,Paris,10/2/2023 9:29,10/2/2023 15:50,0,4,3137,Boeing 777,197,1101.58,9990.26,4125.72,26379.86,10/2/2023,Asia
100175,Southwest Airlines,SO8111,BLR,DOH,Bangalore,Doha,7/23/2023 3:59,7/23/2023 14:30,16,34,5190,Airbus A321,137,1134.46,23170.86,6627.05,41256.72,7/23/2023,Asia
100176,Emirates,EM5754,CDG,DEL,Paris,Delhi,11/10/2024 21:35,11/11/2024 12:09,27,5,4780,Boeing 777,153,216.5,18418.51,4278.17,37458.61,11/10/2024,Europe
100177,Delta Air Lines,DE8924,ORD,CDG,Chicago,Paris,11/26/2024 15:19,11/27/2024 4:30,9,0,1594,Boeing 737,168,1114.89,6076.24,6484.03,18128.11,11/26/2024,North America
100178,IndiGo,IN960,LHR,BLR,London,Bangalore,3/21/2023 12:52,3/22/2023 0:22,9,2,9914,Airbus A321,141,351.55,38066.47,5186.25,53908.05,3/21/2023,Europe
100179,Emirates,EM7893,LAX,DOH,Los Angeles,Doha,12/10/2023 23:51,12/11/2023 2:33,16,0,11460,Airbus A350,277,233.96,50756.77,7867.46,63519.52,12/10/2023,North America
100180,Southwest Airlines,SO711,DOH,SYD,Doha,Sydney,7/29/2023 3:58,7/29/2023 10:26,20,35,4976,Boeing 787,245,146.26,20090.35,5913.79,31790.78,7/29/2023,Middle East
100181,United Airlines,UN251,ORD,DOH,Chicago,Doha,8/31/2024 21:42,9/1/2024 5:28,7,15,8416,Airbus A320,127,1129,37234.6,7556.24,58311.76,8/31/2024,North America
100182,American Airlines,AM4570,LHR,SIN,London,Singapore,7/27/2023 5:04,7/27/2023 13:49,23,0,10807,Boeing 737,219,667.24,46237.96,2805.2,58093.71,7/27/2023,Europe
100183,Emirates,EM3264,ATL,LAX,Atlanta,Los Angeles,6/16/2024 9:14,6/16/2024 18:03,14,8,10921,Airbus A321,145,884.83,27610.13,4022.67,38173.09,6/16/2024,North America
100184,Lufthansa,LU4164,ORD,SIN,Chicago,Singapore,11/8/2023 10:39,11/8/2023 20:26,11,0,5672,Boeing 787,102,528.93,15262.05,7890.11,31881.61,11/8/2023,North America
100185,Lufthansa,LU3971,JFK,CDG,New York,Paris,11/22/2023 7:16,11/22/2023 21:07,10,16,4674,Airbus A321,164,418.18,18442.51,2068.61,31355.32,11/22/2023,North America
100186,American Airlines,AM2023,JFK,SYD,New York,Sydney,8/12/2023 9:49,8/12/2023 13:32,39,25,6942,Boeing 737 MAX,255,642.82,29782.82,6221.34,42735.9,8/12/2023,North America
100187,Emirates,EM9098,SIN,LHR,Singapore,London,6/10/2023 19:37,6/11/2023 0:21,53,0,2488,Boeing 777,202,251.57,9940.73,5634.43,23565.31,6/10/2023,Asia
100188,Southwest Airlines,SO9343,DOH,BLR,Doha,Bangalore,6/30/2023 4:46,6/30/2023 17:22,27,11,10061,Boeing 787,281,171.69,34141.96,6222.6,44301.79,6/30/2023,Middle East
100189,Southwest Airlines,SO8108,LAX,JFK,Los Angeles,New York,1/26/2024 18:48,1/26/2024 22:21,53,0,2995,Boeing 777,163,1037.02,10134.12,6081.77,27818.91,1/26/2024,North America
100190,Qatar Airways,QA5149,LAX,BLR,Los Angeles,Bangalore,2/10/2023 12:18,2/10/2023 21:02,0,0,2461,Boeing 787,211,545.28,8928.07,5352.78,25354.06,2/10/2023,North America
100191,Lufthansa,LU1087,SYD,JFK,Sydney,New York,8/17/2024 12:33,8/17/2024 13:36,0,0,3870,Boeing 737,228,161.79,12954.42,6202.31,28650.69,8/17/2024,Australia
100192,Delta Air Lines,DE6366,LAX,DEL,Los Angeles,Delhi,10/25/2023 17:28,10/25/2023 21:32,0,10,2518,Boeing 737,276,798.51,9967.7,7782.7,25243.93,10/25/2023,North America
100193,Lufthansa,LU8764,DOH,DXB,Doha,Dubai,5/12/2024 3:34,5/12/2024 15:51,16,41,9135,Airbus A320,114,811.96,29191.26,3070.84,41709.2,5/12/2024,Middle East
100194,Delta Air Lines,DE7646,ORD,LHR,Chicago,London,1/17/2023 13:19,1/17/2023 19:24,29,0,7885,Boeing 787,252,885.39,26401,4275.66,36432.63,1/17/2023,North America
100195,IndiGo,IN356,CDG,ORD,Paris,Chicago,11/13/2024 14:26,11/14/2024 3:48,0,16,2148,Airbus A321,88,986.62,7171.06,6596.32,27372.46,11/13/2024,Europe
100196,American Airlines,AM7291,ATL,LHR,Atlanta,London,3/8/2024 11:55,3/8/2024 13:29,0,40,7614,Airbus A320,233,832.67,32317.05,3468.4,39316.29,3/8/2024,North America
100197,Southwest Airlines,SO5324,ATL,BLR,Atlanta,Bangalore,9/20/2024 22:46,9/21/2024 13:00,33,0,1224,Boeing 787,115,644.36,3768.12,6894.72,22441.05,9/20/2024,North America
100198,Emirates,EM2969,BLR,SIN,Bangalore,Singapore,8/8/2023 17:42,8/8/2023 21:08,0,32,11116,Airbus A321,213,327.57,34470.74,2365.75,51218.73,8/8/2023,Asia
100199,Lufthansa,LU2544,SIN,SYD,Singapore,Sydney,12/27/2023 21:36,12/27/2023 23:24,7,30,5942,Boeing 777,244,831.9,24193.5,3912.41,36101.81,12/27/2023,Asia
100200,United Airlines,UN1044,LHR,DOH,London,Doha,1/27/2024 16:58,1/28/2024 2:02,0,0,4248,Boeing 787,297,332.39,17905.67,2866.11,29328.08,1/27/2024,Europe
100201,Lufthansa,LU6179,DEL,DXB,Delhi,Dubai,1/21/2024 22:16,1/22/2024 1:33,10,8,6663,Boeing 777,142,365.6,21058.58,2474.42,31930.44,1/21/2024,Asia
100202,Southwest Airlines,SO9256,LAX,BLR,Los Angeles,Bangalore,7/15/2023 11:42,7/15/2023 19:08,0,19,11337,Airbus A320,234,755.27,48150.97,3128.98,63420.31,7/15/2023,North America
100203,Southwest Airlines,SO7946,ATL,DEL,Atlanta,Delhi,10/22/2024 11:32,10/22/2024 18:12,0,5,5267,Boeing 787,83,317.22,15169.21,6448.85,33580.61,10/22/2024,North America
100204,Southwest Airlines,SO4385,ATL,SIN,Atlanta,Singapore,10/28/2024 8:59,10/28/2024 14:04,12,17,9345,Boeing 737 MAX,162,948.58,30477.07,5201.9,42990.08,10/28/2024,North America
100205,Qatar Airways,QA9316,CDG,BLR,Paris,Bangalore,3/13/2023 19:18,3/14/2023 10:00,24,0,7992,Boeing 737 MAX,274,1020.5,34594.66,4224.23,46786.05,3/13/2023,Europe
100206,Delta Air Lines,DE4126,ATL,ORD,Atlanta,Chicago,2/7/2024 21:49,2/8/2024 8:47,0,30,9788,Boeing 737,264,547.69,27453.61,3979.19,38990.88,2/7/2024,North America
100207,Emirates,EM9054,DOH,BLR,Doha,Bangalore,7/9/2024 20:41,7/10/2024 6:01,16,0,10813,Boeing 737,269,629.47,30670.72,6769.85,42471.76,7/9/2024,Middle East
100208,Delta Air Lines,DE2574,DOH,ORD,Doha,Chicago,1/25/2023 15:06,1/25/2023 17:22,41,10,11248,Boeing 777,92,936.06,37397.18,7055.27,50229.65,1/25/2023,Middle East
100209,Qatar Airways,QA8819,JFK,LHR,New York,London,2/14/2023 0:26,2/14/2023 11:58,33,9,10748,Boeing 737,250,1125.97,46490.51,5955.71,55635,2/14/2023,North America
100210,Delta Air Lines,DE3037,DEL,DXB,Delhi,Dubai,1/21/2024 12:14,1/22/2024 1:33,51,39,4801,Airbus A320,217,1174.78,12167.1,6878.94,30134.44,1/21/2024,Asia
100211,United Airlines,UN6752,LAX,ORD,Los Angeles,Chicago,5/20/2023 18:15,5/21/2023 5:49,5,25,8925,Airbus A321,144,993.04,27084.25,4381.38,38942.25,5/20/2023,North America
100212,Southwest Airlines,SO1631,DOH,SIN,Doha,Singapore,6/14/2023 11:08,6/14/2023 17:15,22,32,11507,Airbus A350,291,1029.61,43812.57,7149.31,63076.91,6/14/2023,Middle East
100213,Lufthansa,LU5527,DXB,DOH,Dubai,Doha,12/13/2023 14:47,12/13/2023 16:44,0,20,10732,Boeing 777,82,867.19,28604.77,7071.98,46415.64,12/13/2023,Middle East
100214,Delta Air Lines,DE8997,BLR,LAX,Bangalore,Los Angeles,6/3/2023 22:46,6/4/2023 11:34,31,0,9586,Airbus A321,201,383.63,41682.98,6106.57,54154.03,6/3/2023,Asia
100215,Delta Air Lines,DE1360,BLR,SYD,Bangalore,Sydney,11/7/2024 7:22,11/7/2024 13:44,0,0,556,Airbus A321,133,737.48,2226.51,6276.27,16282.33,11/7/2024,Asia
100216,Southwest Airlines,SO1384,LHR,ORD,London,Chicago,8/30/2024 18:34,8/31/2024 2:12,4,20,11392,Boeing 777,218,451.54,45695.8,2839.7,63397.24,8/30/2024,Europe
100217,Delta Air Lines,DE5447,DEL,CDG,Delhi,Paris,11/15/2023 6:40,11/15/2023 11:37,40,9,1545,Airbus A320,167,757.79,5759.34,5573.65,25960.04,11/15/2023,Asia
100218,IndiGo,IN6327,JFK,SYD,New York,Sydney,11/25/2023 1:56,11/25/2023 11:18,42,0,4037,Boeing 787,171,699.4,13123.7,3114.43,26268.63,11/25/2023,North America
100219,IndiGo,IN6483,LAX,SIN,Los Angeles,Singapore,6/29/2023 11:01,6/30/2023 0:11,0,7,1504,Boeing 787,101,380.13,4903.04,6703.34,16457.7,6/29/2023,North America
100220,American Airlines,AM9225,CDG,DXB,Paris,Dubai,1/4/2023 18:47,1/5/2023 1:02,17,7,7586,Airbus A320,172,932.71,20516.06,2523.78,31211.59,1/4/2023,Europe
100221,Lufthansa,LU4881,DEL,BLR,Delhi,Bangalore,1/20/2023 2:57,1/20/2023 5:28,0,6,6098,Airbus A320,221,184.23,22538.74,3946.58,34108.18,1/20/2023,Asia
100222,American Airlines,AM4497,DXB,DOH,Dubai,Doha,10/18/2024 4:29,10/18/2024 15:01,0,20,4277,Airbus A350,226,663.64,16554.69,3017.01,25798.73,10/18/2024,Middle East
100223,American Airlines,AM8223,DOH,ORD,Doha,Chicago,11/13/2023 12:31,11/13/2023 18:13,17,0,7199,Airbus A321,156,622.34,19105.01,3510.2,28574.29,11/13/2023,Middle East
100224,Southwest Airlines,SO5499,BLR,SIN,Bangalore,Singapore,3/19/2023 21:28,3/20/2023 0:46,0,0,5291,Boeing 737 MAX,81,1142.68,16743.02,5721.15,35113.09,3/19/2023,Asia
100225,Lufthansa,LU3010,DOH,CDG,Doha,Paris,8/22/2024 16:19,8/23/2024 4:25,8,25,10038,Boeing 787,114,416.49,37205.07,6171.75,52124.94,8/22/2024,Middle East
100226,IndiGo,IN6080,DXB,CDG,Dubai,Paris,5/21/2024 1:16,5/21/2024 13:04,0,17,8344,Airbus A350,227,955.81,26298.39,3681.8,42410.59,5/21/2024,Middle East
100227,Southwest Airlines,SO7283,LAX,SIN,Los Angeles,Singapore,2/2/2024 7:33,2/2/2024 11:37,0,0,11469,Boeing 777,276,696.11,50532.52,4769.73,66802.65,2/2/2024,North America
100228,Lufthansa,LU1311,LHR,LAX,London,Los Angeles,12/30/2023 13:57,12/30/2023 17:19,7,0,10676,Airbus A350,157,351.06,40753.77,6291.42,59514.11,12/30/2023,Europe
100229,Qatar Airways,QA8896,DOH,SIN,Doha,Singapore,10/19/2023 20:34,10/20/2023 6:41,0,0,8600,Boeing 777,257,548.5,22132.36,7810.57,41362.54,10/19/2023,Middle East
100230,American Airlines,AM6647,BLR,SYD,Bangalore,Sydney,7/13/2024 22:26,7/14/2024 3:40,49,8,11074,Airbus A320,250,477.61,42014.75,2265.78,59083.83,7/13/2024,Asia
100231,American Airlines,AM6229,CDG,DOH,Paris,Doha,3/13/2023 19:16,3/14/2023 0:40,0,11,3937,Airbus A320,210,916.48,14236.14,6125.99,26014.51,3/13/2023,Europe
100232,United Airlines,UN2421,DXB,DEL,Dubai,Delhi,1/18/2023 21:15,1/19/2023 6:29,7,4,2012,Boeing 737,155,545.89,8899.99,2696.42,25884.52,1/18/2023,Middle East
100233,Emirates,EM1200,CDG,LHR,Paris,London,7/25/2024 2:06,7/25/2024 6:37,22,21,8837,Boeing 737 MAX,203,470.1,23817.89,6331.96,38579.22,7/25/2024,Europe
100234,American Airlines,AM2958,LHR,JFK,London,New York,9/10/2024 8:29,9/10/2024 15:20,0,0,10916,Airbus A320,107,838.4,30878.18,7903.4,44708.54,9/10/2024,Europe
100235,Emirates,EM578,DEL,ORD,Delhi,Chicago,11/7/2023 11:20,11/7/2023 20:13,4,0,4098,Boeing 777,284,533.65,11756.77,5842.87,25785.25,11/7/2023,Asia
100236,Southwest Airlines,SO1125,SYD,BLR,Sydney,Bangalore,3/7/2024 5:30,3/7/2024 13:49,0,32,6670,Boeing 737 MAX,81,869.3,19420.16,6513.95,38638.87,3/7/2024,Australia
100237,United Airlines,UN9880,BLR,LAX,Bangalore,Los Angeles,8/26/2023 8:59,8/26/2023 13:20,42,3,7796,Boeing 737,109,373.84,32940.23,5166.29,48775.82,8/26/2023,Asia
100238,Lufthansa,LU9769,DXB,SIN,Dubai,Singapore,3/25/2023 4:21,3/25/2023 11:17,21,13,6066,Boeing 777,296,592.8,17258.1,6041.53,35906.99,3/25/2023,Middle East
100239,United Airlines,UN2358,LAX,SYD,Los Angeles,Sydney,3/27/2023 19:46,3/28/2023 0:50,71,28,5303,Boeing 737,109,285.01,20612.09,5064.95,33695.91,3/27/2023,North America
100240,Lufthansa,LU4832,BLR,DXB,Bangalore,Dubai,12/21/2023 9:10,12/21/2023 21:00,7,0,9104,Airbus A321,257,1109.46,39706.09,3039.41,47747.89,12/21/2023,Asia
100241,Emirates,EM9300,ORD,ATL,Chicago,Atlanta,11/25/2023 9:48,11/25/2023 21:22,0,11,1178,Boeing 787,171,1146.06,4086.74,3170.77,14864.84,11/25/2023,North America
100242,Qatar Airways,QA3713,DEL,SYD,Delhi,Sydney,5/13/2024 13:56,5/13/2024 23:19,0,0,7109,Boeing 737 MAX,261,1020.68,24720.83,2496.02,30587.18,5/13/2024,Asia
100243,IndiGo,IN1954,LHR,JFK,London,New York,1/27/2024 11:23,1/27/2024 17:18,0,0,3055,Airbus A321,279,592.2,12174.29,6595.52,28366.52,1/27/2024,Europe
100244,IndiGo,IN7065,BLR,LAX,Bangalore,Los Angeles,1/31/2024 11:28,1/31/2024 18:43,43,23,9180,Boeing 787,290,927.6,36903.68,4648.2,47174.38,1/31/2024,Asia
100245,Southwest Airlines,SO3982,LAX,SYD,Los Angeles,Sydney,9/29/2024 0:24,9/29/2024 1:57,9,34,7668,Boeing 737,147,470.41,31695.35,4634.42,51257.26,9/29/2024,North America
100246,Emirates,EM1072,ATL,SIN,Atlanta,Singapore,6/1/2024 13:19,6/2/2024 0:43,11,0,10667,Boeing 787,189,265.9,29637.94,3239.72,38360.97,6/1/2024,North America
100247,IndiGo,IN1660,BLR,CDG,Bangalore,Paris,1/28/2024 7:39,1/28/2024 11:31,40,17,5602,Boeing 777,260,407.75,20421.93,7714.38,37309.29,1/28/2024,Asia
100248,Delta Air Lines,DE6534,ORD,DOH,Chicago,Doha,9/23/2024 8:45,9/23/2024 20:56,0,4,2378,Boeing 737,259,1050.01,7132.46,6268.37,26342.61,9/23/2024,North America
100249,IndiGo,IN4658,DOH,ORD,Doha,Chicago,10/29/2023 15:06,10/29/2023 22:30,0,0,7705,Airbus A350,99,789.66,32825.23,2558.57,44571.16,10/29/2023,Middle East
100250,Qatar Airways,QA5969,SYD,CDG,Sydney,Paris,8/27/2023 7:47,8/27/2023 18:42,28,42,340,Boeing 737 MAX,278,1028.83,913.34,7832.9,19364.33,8/27/2023,Australia
100251,Lufthansa,LU8051,LAX,BLR,Los Angeles,Bangalore,11/9/2023 20:33,11/10/2023 1:09,0,18,8405,Airbus A321,148,441.61,25779.7,5283.86,35630.69,11/9/2023,North America
100252,Delta Air Lines,DE7109,CDG,SYD,Paris,Sydney,3/14/2023 12:11,3/14/2023 23:52,0,0,7829,Airbus A320,84,219.15,33001.61,4647.72,40657.44,3/14/2023,Europe
100253,IndiGo,IN948,ATL,ORD,Atlanta,Chicago,9/28/2024 17:39,9/28/2024 23:19,0,0,1829,Airbus A321,247,483.69,4873.99,5987.05,21647.97,9/28/2024,North America
100254,IndiGo,IN2274,DXB,SYD,Dubai,Sydney,5/24/2024 7:37,5/24/2024 21:30,10,0,4136,Airbus A350,189,814.14,16160.99,2006.52,26889.19,5/24/2024,Middle East
100255,Qatar Airways,QA3851,BLR,ATL,Bangalore,Atlanta,1/6/2023 20:54,1/7/2023 9:46,15,7,5929,Airbus A320,289,215.07,25024.42,6164.19,39921.01,1/6/2023,Asia
100256,American Airlines,AM2440,DXB,LAX,Dubai,Los Angeles,8/17/2023 4:12,8/17/2023 11:28,5,0,5202,Airbus A320,115,508.65,21467.28,7246.98,39413.17,8/17/2023,Middle East
100257,Delta Air Lines,DE7348,LAX,BLR,Los Angeles,Bangalore,4/18/2024 7:55,4/18/2024 11:43,0,21,7510,Boeing 777,169,889.12,28208.76,2908.24,39057.52,4/18/2024,North America
100258,American Airlines,AM4637,ATL,LAX,Atlanta,Los Angeles,7/1/2024 21:56,7/2/2024 1:02,20,0,9959,Airbus A321,266,510.12,44083.49,3887.02,52648.47,7/1/2024,North America
100259,Southwest Airlines,SO5042,SIN,LAX,Singapore,Los Angeles,3/13/2024 15:13,3/14/2024 2:27,11,21,10254,Boeing 777,152,952.45,39795.28,7087.35,57783.49,3/13/2024,Asia
100260,Southwest Airlines,SO4049,ATL,BLR,Atlanta,Bangalore,10/13/2023 6:20,10/13/2023 12:22,0,17,10886,Airbus A350,93,957.86,44497.14,3436.05,55563.82,10/13/2023,North America
100261,American Airlines,AM2930,DOH,SYD,Doha,Sydney,10/9/2024 3:35,10/9/2024 4:47,0,18,6216,Boeing 777,161,227.82,26241.64,5410.28,39036.87,10/9/2024,Middle East
100262,Delta Air Lines,DE8309,DOH,LAX,Doha,Los Angeles,2/19/2023 4:13,2/19/2023 5:27,0,0,4595,Boeing 777,135,124.61,12043.21,6735.74,27858.28,2/19/2023,Middle East
100263,Lufthansa,LU2645,DXB,DOH,Dubai,Doha,4/11/2024 10:12,4/11/2024 20:21,0,8,9108,Airbus A320,237,251,24292.8,2474.13,40818.03,4/11/2024,Middle East
100264,Lufthansa,LU4009,DEL,CDG,Delhi,Paris,4/6/2024 21:05,4/7/2024 11:06,15,0,10946,Boeing 777,254,800.33,34155.23,4624.92,53221.29,4/6/2024,Asia
100265,American Airlines,AM307,JFK,LHR,New York,London,3/26/2023 11:00,3/26/2023 19:44,22,0,10331,Boeing 737 MAX,235,141.63,39590.04,5948.31,50646.1,3/26/2023,North America
100266,Delta Air Lines,DE4503,SYD,ORD,Sydney,Chicago,12/28/2023 11:26,12/28/2023 18:21,8,0,8868,Airbus A321,212,956.95,34953.5,3001.78,42478.45,12/28/2023,Australia
100267,Delta Air Lines,DE7557,SYD,LAX,Sydney,Los Angeles,8/10/2024 17:13,8/11/2024 1:32,0,8,4756,Boeing 737,214,151.54,18665.62,5459.91,28050.37,8/10/2024,Australia
100268,Delta Air Lines,DE1989,DEL,CDG,Delhi,Paris,9/17/2024 18:24,9/18/2024 5:04,0,1,3034,Boeing 737 MAX,174,256.19,12277.56,7365.61,30732.62,9/17/2024,Asia
100269,Delta Air Lines,DE679,ATL,BLR,Atlanta,Bangalore,9/17/2024 6:40,9/17/2024 7:52,30,0,4306,Airbus A320,91,608.38,14063.22,2900.51,31137.65,9/17/2024,North America
100270,Lufthansa,LU962,DEL,SYD,Delhi,Sydney,8/23/2023 7:53,8/23/2023 13:07,26,0,7119,Airbus A321,264,438.33,29558.05,5429.22,39420.08,8/23/2023,Asia
100271,Delta Air Lines,DE3387,ORD,LHR,Chicago,London,2/20/2023 4:34,2/20/2023 13:30,20,33,4925,Boeing 737 MAX,278,1026.23,15536.41,5318.55,23950.59,2/20/2023,North America
100272,IndiGo,IN9054,LHR,SIN,London,Singapore,3/29/2024 10:46,3/29/2024 15:54,0,0,7900,Airbus A350,174,742.69,27545.1,6635.68,39525.85,3/29/2024,Europe
